MasterID,ItemID,Yield,Replenishable,Remaining,WHLocation,Plant,StartingFT,Core,CRCITEMID,Complete,PO_Num,Date_Received,Date_Receiveing,LastInventoryCycle,LastInventoryRemaining,LastInventoryComplete,OLD_PO
"CFB 14.0# PNK 12 1/4                              ","2D2A15323B             ",374," ",374,"          ","2 ",0,0,"00000000    ",0,"2-064785  ",2022-01-27 07:01:41.000,2023-01-02 16:10:20.000,2023-01-02 06:13:28.000,374,0,NULL
"CB 20# WHT 12 1/4                                 ","2D2A21111K             ",352," ",352,"          ","2 ",0,0,"00000000    ",0,"2-064785  ",2022-02-14 15:42:48.000,2023-01-02 16:07:17.000,2023-01-02 06:13:28.000,352,0,NULL
"CFB 14.0# BLU 9 1/2                               ","2D2B11143A             ",295," ",265,"          ","2 ",0,0,"00000000    ",0,"2-065216  ",2022-05-24 16:27:20.000,2023-01-02 16:09:33.000,2023-01-02 06:13:28.000,265,0,NULL
"CFB 14.0# BLU 9 1/2                               ","2D2B11171A             ",295," ",295,"          ","2 ",0,0,"00000000    ",0,"2-065207  ",2022-05-24 16:34:18.000,2023-01-02 16:09:34.000,2023-01-02 06:13:28.000,295,0,NULL
"CFB 14.0# BLU 9 1/2                               ","2D2B11171E             ",290," ",290,"          ","2 ",0,0,"00000000    ",0,"2-065207  ",2022-05-24 16:34:23.000,2023-01-02 16:09:34.000,2023-01-02 06:13:28.000,290,0,NULL
"CFB 14.0# BLU 9 1/2                               ","2D2B11172D             ",294," ",294,"          ","2 ",0,0,"00000000    ",0,"2-065207  ",2022-05-24 16:34:35.000,2023-01-02 16:09:34.000,2023-01-02 06:13:28.000,294,0,NULL
"CFB 14.0# BLU 9 1/2                               ","2D2B11172F             ",290," ",290,"          ","2 ",0,0,"00000000    ",0,"2-065207  ",2022-05-24 16:34:42.000,2023-01-02 16:09:35.000,2023-01-02 06:13:28.000,290,0,NULL
"CB 16# WHT 11 5/8                                 ","2D2B18273K             ",394," ",183,"          ","2 ",0,0,"00000000    ",0,"2-064902  ",2022-03-08 09:43:42.000,2023-01-02 16:06:48.000,2023-01-02 06:13:28.000,183,0,NULL
"CB 16# WHT 11 5/8                                 ","2D2B18361F             ",396," ",396,"          ","2 ",0,0,"00000000    ",0,"2-064902  ",2022-03-08 09:43:51.000,2023-01-02 16:06:49.000,2023-01-02 06:13:28.000,396,0,NULL
"CB 16# WHT 11 5/8                                 ","2D2B18362F             ",396,F,30,"          ","2 ",0,0,"00000000    ",0,"2-064902  ",2022-03-08 09:43:48.000,2023-01-02 16:06:49.000,2023-01-02 06:13:28.000,396,0,NULL
"CB 16# WHT 11 5/8                                 ","2D2B19011L             ",392," ",392,"          ","2 ",0,0,"00000000    ",0,"2-064902  ",2022-03-08 09:43:56.000,2023-01-02 16:06:49.000,2023-01-02 06:13:28.000,392,0,NULL
"CFB 14.0 # CAN 9 1/2                              ","2D2B21093K             ",288," ",94,"          ","2 ",0,0,"00000000    ",0,"2-064940  ",2022-03-08 09:44:47.000,2023-01-02 16:09:24.000,2023-01-02 06:13:28.000,94,0,NULL
"CFB 14.0 # CAN 9 1/2                              ","2D2B21093L             ",289," ",289,"          ","2 ",0,0,"00000000    ",0,"2-064940  ",2022-03-08 09:44:50.000,2023-01-02 16:09:25.000,2023-01-02 06:13:28.000,289,0,NULL
"CFB 14# GRN 9 1/2                                 ","2D2B23022D             ",0," ",160,"          ","2 ",0,0,"00000000    ",0,"          ",2023-01-02 16:09:24.000,2023-01-02 16:09:24.000,2023-01-02 06:13:28.000,210,0,NULL
"CB 16# WHT 11 5/8                                 ","2D2B26012L             ",395," ",160,"          ","2 ",0,0,"00000000    ",0,"2-064836  ",2022-03-08 09:42:20.000,2023-01-02 16:06:50.000,2023-01-02 06:13:28.000,160,0,NULL
"CFB 14.0# WHT 9 1/2                               ","2D2B27112C             ",291," ",0,"          ","2 ",0,0,"00000000    ",1,"2-064785  ",2022-03-11 05:17:07.000,2023-01-02 16:10:46.000,2023-01-02 06:13:28.000,110,0,NULL
"CFB 14.0# GRD 11 5/8                              ","2D2C03142G             ",354," ",354,"          ","2 ",0,0,"00000000    ",0,"2-066165  ",2022-12-23 07:46:55.000,2023-01-02 16:09:55.000,2023-01-02 06:13:28.000,354,0,NULL
"CFB 14.0# WHT 11 5/8                              ","2D2C04212Z             ",347," ",347,"          ","2 ",0,0,"00000000    ",0,"2-066018  ",2022-11-16 10:17:09.000,2023-01-02 16:10:29.000,2023-01-02 06:13:28.000,347,0,NULL
"CFB 14.0# WHT 11 5/8                              ","2D2C05222Z             ",352," ",352,"          ","2 ",0,0,"00000000    ",0,"2-066165  ",2022-12-23 07:54:00.000,2023-01-02 16:10:29.000,2023-01-02 06:13:28.000,352,0,NULL
"CFB 14.0# WHT 9 1/2                               ","2D2C12101D             ",283," ",40,"          ","2 ",0,0,"00000000    ",0,"2-064800  ",2022-03-29 06:18:39.000,2023-01-02 16:10:46.000,2023-01-02 06:13:28.000,283,0,NULL
"CFB 14.0# WHT 9 7/8                               ","2D2C14221A             ",302," ",302,"          ","2 ",0,0,"00000000    ",0,"2-064800  ",2022-03-29 06:20:09.000,2023-01-02 16:10:46.000,2023-01-02 06:13:28.000,302,0,NULL
"CFB 14.0# WHT 9 7/8                               ","2D2C14221C             ",299," ",268,"          ","2 ",0,0,"00000000    ",0,"2-064800  ",2022-03-29 06:19:48.000,2023-01-02 16:10:47.000,2023-01-02 06:13:28.000,268,0,NULL
"CFB 14.0# WHT 9 7/8                               ","2D2C14222D             ",296," ",296,"          ","2 ",0,0,"00000000    ",0,"2-064902  ",2022-03-29 06:22:06.000,2023-01-02 16:10:47.000,2023-01-02 06:13:28.000,296,0,NULL
"CFB 14.0# WHT 9 7/8                               ","2D2C14222F             ",293," ",293,"          ","2 ",0,0,"00000000    ",0,"2-064902  ",2022-03-29 06:22:03.000,2023-01-02 16:10:48.000,2023-01-02 06:13:28.000,293,0,NULL
"CFB 14.0# WHT 9 7/8                               ","2D2C14241A             ",301," ",301,"          ","2 ",0,0,"00000000    ",0,"2-064800  ",2022-03-29 06:20:19.000,2023-01-02 16:10:48.000,2023-01-02 06:13:28.000,301,0,NULL
"CFB 14.0# CAN 9 7/8                               ","2D2C20062D             ",0," ",85,"          ","2 ",0,0,"00000000    ",0,"          ",2023-01-02 16:09:54.000,2023-01-02 16:09:54.000,2023-01-02 06:13:28.000,124,0,NULL
"CFB 14.0# WHT 9 7/8                               ","2D2D09252H             ",291," ",124,"          ","2 ",0,0,"00000000    ",0,"2-065115  ",2022-05-31 16:57:46.000,2023-01-02 16:10:48.000,2023-01-02 06:13:28.000,124,0,NULL
"CFB 14.0# PNK 11 5/8                              ","2D2D10071B             ",355," ",355,"          ","2 ",0,0,"00000000    ",0,"2-064902  ",2022-04-27 10:37:41.000,2023-01-02 16:10:15.000,2023-01-02 06:13:28.000,355,0,NULL
"CFB 14.0# PNK 11 5/8                              ","2D2D10072B             ",355," ",355,"          ","2 ",0,0,"00000000    ",0,"2-064902  ",2022-04-27 10:37:45.000,2023-01-02 16:10:15.000,2023-01-02 06:13:28.000,355,0,NULL
"CFB 14.0# PNK 11 5/8                              ","2D2D10072Z             ",347," ",347,"          ","2 ",0,0,"00000000    ",0,"2-064902  ",2022-04-27 10:37:48.000,2023-01-02 16:10:16.000,2023-01-02 06:13:28.000,347,0,NULL
"CFB 14.0# PNK 11 5/8                              ","2D2D23323D             ",0," ",65,"          ","2 ",0,0,"00000000    ",0,"          ",2023-01-02 16:10:16.000,2023-01-02 16:10:16.000,2023-01-02 06:13:28.000,138,0,NULL
"CFB 14.0# PNK 12 1/4                              ","2D2D24073F             ",369," ",93,"          ","2 ",0,0,"00000000    ",0,"2-065077  ",2022-05-10 06:22:25.000,2023-01-02 16:10:17.000,2023-01-02 06:13:28.000,245,0,NULL
"CB 20# WHT 15 1/2                                 ","2D2D28241F             ",457," ",457,"          ","2 ",0,0,"00000000    ",0,"2-065252  ",2022-06-07 13:06:39.000,2023-01-02 16:07:18.000,2023-01-02 06:13:28.000,457,0,NULL
"CB 20# WHT 15 1/2                                 ","2D2D28242D             ",455," ",455,"          ","2 ",0,0,"00000000    ",0,"2-065252  ",2022-06-07 13:06:33.000,2023-01-02 16:07:18.000,2023-01-02 06:13:28.000,455,0,NULL
"CFB 14.0# GRD 12 1/4                              ","2D2D28382D             ",373," ",373,"          ","2 ",0,0,"00000000    ",0,"2-065115  ",2022-06-01 14:33:41.000,2023-01-02 16:09:56.000,2023-01-02 06:13:28.000,373,0,NULL
"CFB 14.0# GRD 12 1/4                              ","2D2D28382F             ",370," ",313,"          ","2 ",0,0,"00000000    ",0,"2-065115  ",2022-06-01 14:33:53.000,2023-01-02 16:09:56.000,2023-01-02 06:13:28.000,342,0,NULL
"CFB 14.0# GRD 12 1/4                              ","2D2D28382G             ",370," ",370,"          ","2 ",0,0,"00000000    ",0,"2-065115  ",2022-06-01 14:33:38.000,2023-01-02 16:09:57.000,2023-01-02 06:13:28.000,370,0,NULL
"CFB 14.0# GRD 9 7/8                               ","2D2D28411B             ",303," ",303,"          ","2 ",0,0,"00000000    ",0,"2-065186  ",2022-05-18 09:32:26.000,2023-01-02 16:10:03.000,2023-01-02 06:13:28.000,303,0,NULL
"CB 16# WHT 12 1/4                                 ","2D2E05292A             ",428," ",428,"          ","2 ",0,0,"00000000    ",0,"2-065046  ",2022-05-23 14:01:46.000,2023-01-02 16:07:08.000,2023-01-02 06:13:28.000,428,0,NULL
"CB 16# WHT 12 1/4                                 ","2D2E05292B             ",424," ",424,"          ","2 ",0,0,"00000000    ",0,"2-065115  ",2022-05-23 14:02:41.000,2023-01-02 16:07:06.000,2023-01-02 06:13:28.000,424,0,NULL
"CB 16# WHT 12 1/4                                 ","2D2E05292F             ",417," ",417,"          ","2 ",0,0,"00000000    ",0,"2-065115  ",2022-05-23 14:04:44.000,2023-01-02 16:07:07.000,2023-01-02 06:13:28.000,417,0,NULL
"CB 16# WHT 12 1/4                                 ","2D2E05352F             ",417," ",417,"          ","2 ",0,0,"00000000    ",0,"2-065046  ",2022-05-23 14:05:58.000,2023-01-02 16:07:07.000,2023-01-02 06:13:28.000,417,0,NULL
"CB 16# WHT 12 1/4                                 ","2D2E05352G             ",413," ",413,"          ","2 ",0,0,"00000000    ",0,"2-065115  ",2022-05-23 14:04:54.000,2023-01-02 16:07:07.000,2023-01-02 06:13:28.000,413,0,NULL
"CB 16# WHT 12 1/4                                 ","2D2E05352H             ",412," ",412,"          ","2 ",0,0,"00000000    ",0,"2-065115  ",2022-05-23 14:05:00.000,2023-01-02 16:07:08.000,2023-01-02 06:13:28.000,412,0,NULL
"CFB 14.0# GRD 15 1/2                              ","2D2E09293D             ",468," ",468,"          ","2 ",0,0,"00000000    ",0,"2-065168  ",2022-08-17 10:53:27.000,2023-01-02 16:09:57.000,2023-01-02 06:13:28.000,468,0,NULL
"CFB 14.0# GRD 15 1/2                              ","2D2E10022B             ",478," ",478,"          ","2 ",0,0,"00000000    ",0,"2-065168  ",2022-08-17 10:53:22.000,2023-01-02 16:09:57.000,2023-01-02 06:13:28.000,478,0,NULL
"CFB 14.0# BLU 9 1/2                               ","2D2E13171D             ",288," ",288,"          ","2 ",0,0,"00000000    ",0,"2-065644  ",2022-09-24 07:07:07.000,2023-01-02 16:09:31.000,2023-01-02 06:13:28.000,288,0,NULL
"CFB 14.0# BLU 9 1/2                               ","2D2E13171F             ",288," ",288,"          ","2 ",0,0,"00000000    ",0,"2-065644  ",2022-09-24 07:07:04.000,2023-01-02 16:09:32.000,2023-01-02 06:13:28.000,288,0,NULL
"CFB 14.0# BLU 9 1/2                               ","2D2E13171G             ",287," ",287,"          ","2 ",0,0,"00000000    ",0,"2-065644  ",2022-09-24 07:07:15.000,2023-01-02 16:09:32.000,2023-01-02 06:13:28.000,287,0,NULL
"CFB 14.0# BLU 9 1/2                               ","2D2E13171H             ",284," ",284,"          ","2 ",0,0,"00000000    ",0,"2-065644  ",2022-09-24 07:07:00.000,2023-01-02 16:09:32.000,2023-01-02 06:13:28.000,284,0,NULL
"CFB 14.0# BLU 9 1/2                               ","2D2E13251D             ",302," ",302,"          ","2 ",0,0,"00000000    ",0,"2-065644  ",2022-09-24 07:06:50.000,2023-01-02 16:09:33.000,2023-01-02 06:13:28.000,302,0,NULL
"CFB 14.0# BLU 9 1/2                               ","2D2E13251F             ",284," ",284,"          ","2 ",0,0,"00000000    ",0,"2-065644  ",2022-09-24 07:06:53.000,2023-01-02 16:09:33.000,2023-01-02 06:13:28.000,284,0,NULL
"CFB 14.0# GRD 9 1/2                               ","2D2E14151D             ",292," ",292,"          ","2 ",0,0,"00000000    ",0,"2-065216  ",2022-07-12 16:05:51.000,2023-01-02 16:09:59.000,2023-01-02 06:13:28.000,292,0,NULL
"CFB 14.0# GRD 9 1/2                               ","2D2E14151Z             ",290," ",290,"          ","2 ",0,0,"00000000    ",0,"2-065216  ",2022-07-12 16:05:49.000,2023-01-02 16:09:59.000,2023-01-02 06:13:28.000,290,0,NULL
"CFB 14.0# GRD 9 1/2                               ","2D2E14172A             ",298," ",298,"          ","2 ",0,0,"00000000    ",0,"2-065216  ",2022-07-12 16:05:47.000,2023-01-02 16:09:59.000,2023-01-02 06:13:28.000,298,0,NULL
"CFB 14.0# GRD 9 1/2                               ","2D2E14173E             ",290," ",290,"          ","2 ",0,0,"00000000    ",0,"2-065207  ",2022-07-12 16:08:39.000,2023-01-02 16:10:00.000,2023-01-02 06:13:28.000,290,0,NULL
"CFB 14.0# GRN 9 1/2                               ","2D2E17113B             ",290," ",290,"          ","2 ",0,0,"00000000    ",0,"2-065207  ",2022-05-24 16:31:28.000,2023-01-02 16:10:08.000,2023-01-02 06:13:28.000,290,0,NULL
"CFB 14.0# GRN 9 1/2                               ","2D2E18102F             ",283," ",283,"          ","2 ",0,0,"00000000    ",0,"2-065318  ",2022-07-12 06:20:59.000,2023-01-02 16:10:08.000,2023-01-02 06:13:28.000,283,0,NULL
"CFB 14.0# GRN 9 1/2                               ","2D2E18102H             ",283," ",283,"          ","2 ",0,0,"00000000    ",0,"2-065318  ",2022-07-12 06:20:55.000,2023-01-02 16:10:09.000,2023-01-02 06:13:28.000,283,0,NULL
"CFB 14.0# GRN 15 1/2                              ","2D2E18341A             ",482," ",482,"          ","2 ",0,0,"00000000    ",0,"2-065186  ",2022-07-12 06:15:24.000,2023-01-02 16:10:06.000,2023-01-02 06:13:28.000,482,0,NULL
"CFB 14.0# GRN 15 1/2                              ","2D2E19023H             ",467," ",467,"          ","2 ",0,0,"00000000    ",0,"2-065186  ",2022-07-12 06:15:27.000,2023-01-02 16:10:06.000,2023-01-02 06:13:28.000,467,0,NULL
"CFB 14.0# GRN 15 1/2                              ","2D2E20013B             ",472," ",472,"          ","2 ",0,0,"00000000    ",0,"2-065186  ",2022-07-12 06:15:35.000,2023-01-02 16:10:07.000,2023-01-02 06:13:28.000,472,0,NULL
"CFB 14.0# GRN 9 1/2                               ","2D2E20033F             ",286," ",286,"          ","2 ",0,0,"00000000    ",0,"2-065252  ",2022-06-07 13:07:22.000,2023-01-02 16:10:08.000,2023-01-02 06:13:28.000,286,0,NULL
"CB 20# WHT 9 1/2                                  ","2D2E21201Z             ",277," ",0,"          ","2 ",0,0,"00000000    ",1,"2-065186  ",2022-07-06 16:17:02.000,2023-01-02 16:07:18.000,2023-01-02 06:13:28.000,236,0,NULL
"CB 16# WHT 14 7/8                                 ","2D2E22142C             ",510," ",155,"          ","2 ",0,0,"00000000    ",0,"2-065186  ",2022-06-07 06:40:03.000,2023-01-02 16:07:10.000,2023-01-02 06:13:28.000,155,0,NULL
"CB 16# WHT 15 1/2                                 ","2D2E23133C             ",531," ",531,"          ","2 ",0,0,"00000000    ",0,"2-065207  ",2022-06-14 08:01:48.000,2023-01-02 16:07:13.000,2023-01-02 06:13:28.000,531,0,NULL
"CB 16# WHT 15 1/2                                 ","2D2E23182F             ",530," ",530,"          ","2 ",0,0,"00000000    ",0,"2-065207  ",2022-06-14 08:01:25.000,2023-01-02 16:07:13.000,2023-01-02 06:13:28.000,530,0,NULL
"CFB 14.0# GRN 15 1/2                              ","2D2E25192F             ",465," ",465,"          ","2 ",0,0,"00000000    ",0,"2-065252  ",2022-06-07 13:12:38.000,2023-01-02 16:10:07.000,2023-01-02 06:13:28.000,465,0,NULL
"CFB 14.0# PNK 12 1/4                              ","2D2E31072A             ",381," ",381,"          ","2 ",0,0,"00000000    ",0,"2-065115  ",2022-06-14 07:46:48.000,2023-01-02 16:10:17.000,2023-01-02 06:13:28.000,381,0,NULL
"CFB 14.0# PNK 12 1/4                              ","2D2E31261E             ",371," ",371,"          ","2 ",0,0,"00000000    ",0,"2-065115  ",2022-06-14 07:46:35.000,2023-01-02 16:10:17.000,2023-01-02 06:13:28.000,371,0,NULL
"CFB 14.0# PNK 12 1/4                              ","2D2E31262Z             ",371," ",371,"          ","2 ",0,0,"00000000    ",0,"2-065115  ",2022-06-14 07:46:38.000,2023-01-02 16:10:18.000,2023-01-02 06:13:28.000,371,0,NULL
"CFB 14.0# PNK 12 1/4                              ","2D2E31332D             ",368," ",368,"          ","2 ",0,0,"00000000    ",0,"2-065168  ",2022-06-30 14:31:21.000,2023-01-02 16:10:18.000,2023-01-02 06:13:28.000,368,0,NULL
"CFB 14.0# PNK 9 1/2                               ","2D2F01042Z             ",288," ",288,"          ","2 ",0,0,"00000000    ",0,"2-065216  ",2022-07-26 16:10:34.000,2023-01-02 16:10:24.000,2023-01-02 06:13:28.000,288,0,NULL
"CFB 14.0# PNK 9 1/2                               ","2D2F01132A             ",293," ",293,"          ","2 ",0,0,"00000000    ",0,"2-065216  ",2022-07-26 16:10:28.000,2023-01-02 16:10:24.000,2023-01-02 06:13:28.000,293,0,NULL
"CFB 14.0# PNK 12 1/4                              ","2D2F01281D             ",377," ",377,"          ","2 ",0,0,"00000000    ",0,"2-065168  ",2022-06-30 14:31:15.000,2023-01-02 16:10:17.000,2023-01-02 06:13:28.000,377,0,NULL
"CFB 14.0# PNK 9 1/2                               ","2D2F01283A             ",301," ",301,"          ","2 ",0,0,"00000000    ",0,"2-065207  ",2022-07-12 06:31:57.000,2023-01-02 16:10:24.000,2023-01-02 06:13:28.000,301,0,NULL
"CFB 14.0# PNK 12 1/4                              ","2D2F01283D             ",373," ",373,"          ","2 ",0,0,"00000000    ",0,"2-065168  ",2022-06-30 14:31:18.000,2023-01-02 16:10:18.000,2023-01-02 06:13:28.000,373,0,NULL
"CFB 14.0# PNK 9 1/2                               ","2D2F02141B             ",432," ",432,"          ","2 ",0,0,"00000000    ",0,"2-065374  ",2022-08-17 10:16:46.000,2023-01-02 16:10:22.000,2023-01-02 06:13:28.000,432,0,NULL
"CFB 14.0# PNK 9 1/2                               ","2D2F02141G             ",426," ",426,"          ","2 ",0,0,"00000000    ",0,"2-065374  ",2022-07-12 07:37:31.000,2023-01-02 16:10:23.000,2023-01-02 06:13:28.000,426,0,NULL
"CFB 14.0# PNK 9 1/2                               ","2D2F02141Z             ",425," ",425,"          ","2 ",0,0,"00000000    ",0,"2-065374  ",2022-07-12 07:37:36.000,2023-01-02 16:10:23.000,2023-01-02 06:13:28.000,425,0,NULL
"CFB 14.0# PNK 9 7/8                               ","2D2F02162C             ",303," ",303,"          ","2 ",0,0,"00000000    ",0,"2-065186  ",2022-06-20 15:39:47.000,2023-01-02 16:10:29.000,2023-01-02 06:13:28.000,303,0,NULL
"CFB 14.0# PNK 9 1/2                               ","2D2F02192G             ",429," ",429,"          ","2 ",0,0,"00000000    ",0,"2-065374  ",2022-08-17 10:16:17.000,2023-01-02 16:10:24.000,2023-01-02 06:13:28.000,429,0,NULL
"CFB 14.0# PNK 9 1/2                               ","2D2F02192H             ",426," ",426,"          ","2 ",0,0,"00000000    ",0,"2-065374  ",2022-07-12 07:37:23.000,2023-01-02 16:10:25.000,2023-01-02 06:13:28.000,426,0,NULL
"CFB 14.0# GRD 9 1/2                               ","2D2F09201B             ",293," ",293,"          ","2 ",0,0,"00000000    ",0,"2-065186  ",2022-07-12 16:20:17.000,2023-01-02 16:10:00.000,2023-01-02 06:13:28.000,293,0,NULL
"CFB 14.0# GRD 9 1/2                               ","2D2F09201F             ",292," ",292,"          ","2 ",0,0,"00000000    ",0,"2-065207  ",2022-07-12 16:08:47.000,2023-01-02 16:10:00.000,2023-01-02 06:13:28.000,292,0,NULL
"CFB 14.0# GRD 9 1/2                               ","2D2F09201H             ",292," ",292,"          ","2 ",0,0,"00000000    ",0,"2-065207  ",2022-07-12 16:08:37.000,2023-01-02 16:10:01.000,2023-01-02 06:13:28.000,292,0,NULL
"CFB 14.0# WHT 12 1/4                              ","2D2F10213C             ",377," ",377,"          ","2 ",0,0,"00000000    ",0,"2-065318  ",2022-08-24 12:48:38.000,2023-01-02 16:10:41.000,2023-01-02 06:13:28.000,377,0,NULL
